work_year,job_title,job_category,salary_currency,salary,salary_in_usd,experience_level,employment_type,work_setting,company_location,company_size
2023,Research Scientist,Data Science and Research,USD,370000,370000,Senior,Full-time,In-person,United States,M
2023,Research Scientist,Data Science and Research,USD,200000,200000,Senior,Full-time,In-person,United States,M
2023,Data Engineer,Data Engineering,USD,72000,72000,Mid-level,Full-time,Remote,Colombia,M
2023,Data Engineer,Data Engineering,USD,60000,60000,Mid-level,Full-time,Remote,Colombia,M
2023,Data Scientist,Data Science and Research,USD,180000,180000,Senior,Full-time,Remote,United States,M
2023,Data Scientist,Data Science and Research,USD,140000,140000,Senior,Full-time,Remote,United States,M
2023,Data Analyst,Data Analysis,USD,94000,94000,Senior,Full-time,In-person,United States,M
2023,Data Analyst,Data Analysis,USD,81900,81900,Senior,Full-time,In-person,United States,M
2023,Analytics Engineer,Leadership and Management,USD,210000,210000,Senior,Full-time,Remote,United States,M
2023,Analytics Engineer,Leadership and Management,USD,159090,159090,Senior,Full-time,Remote,United States,M
2023,Machine Learning Engineer,Machine Learning and AI,USD,210000,210000,Senior,Full-time,In-person,United States,M
2023,Machine Learning Engineer,Machine Learning and AI,USD,175000,175000,Senior,Full-time,In-person,United States,M
2023,Data Analyst,Data Analysis,USD,118000,118000,Senior,Full-time,Remote,United States,M
2023,Data Analyst,Data Analysis,USD,94400,94400,Senior,Full-time,Remote,United States,M
2023,Data Architect,Data Architecture and Modeling,USD,150000,150000,Mid-level,Full-time,Remote,United States,M
2023,Data Architect,Data Architecture and Modeling,USD,90000,90000,Mid-level,Full-time,Remote,United States,M
2023,Data Scientist,Data Science and Research,USD,190000,190000,Mid-level,Full-time,Remote,Canada,M
2023,Data Scientist,Data Science and Research,USD,125000,125000,Mid-level,Full-time,Remote,Canada,M
2023,Data Engineer,Data Engineering,USD,130002,130002,Entry-level,Full-time,Remote,United States,M
2023,Data Engineer,Data Engineering,USD,71908,71908,Entry-level,Full-time,Remote,United States,M
2023,Data Analyst,Data Analysis,USD,80000,80000,Mid-level,Full-time,In-person,United States,M
2023,Data Analyst,Data Analysis,USD,60000,60000,Mid-level,Full-time,In-person,United States,M
2023,Data Engineer,Data Engineering,USD,167500,167500,Mid-level,Full-time,In-person,United States,M
2023,Data Engineer,Data Engineering,USD,106500,106500,Mid-level,Full-time,In-person,United States,M
2023,Business Intelligence Engineer,BI and Visualization,USD,202800,202800,Senior,Full-time,In-person,United States,L
2023,Business Intelligence Engineer,BI and Visualization,USD,104300,104300,Senior,Full-time,In-person,United States,L
2023,AI Scientist,Machine Learning and AI,AUD,121000,81838,Mid-level,Full-time,Remote,Australia,L
2023,Compliance Data Analyst,Data Analysis,USD,60000,60000,Entry-level,Full-time,Remote,United States,L
2023,Data Engineer,Data Engineering,USD,185900,185900,Senior,Full-time,In-person,United States,M
2023,Data Engineer,Data Engineering,USD,129300,129300,Senior,Full-time,In-person,United States,M
2023,Data Analyst,Data Analysis,USD,150000,150000,Senior,Full-time,In-person,United States,M
2023,Data Analyst,Data Analysis,USD,110000,110000,Senior,Full-time,In-person,United States,M
2023,Data Scientist,Data Science and Research,USD,230000,230000,Senior,Full-time,Remote,United States,M
2023,Data Scientist,Data Science and Research,USD,175000,175000,Senior,Full-time,Remote,United States,M
2023,Machine Learning Scientist,Machine Learning and AI,USD,200000,200000,Senior,Full-time,In-person,United States,M
2023,Machine Learning Scientist,Machine Learning and AI,USD,170000,170000,Senior,Full-time,In-person,United States,M
2023,Data Scientist,Data Science and Research,USD,175000,175000,Senior,Full-time,Remote,United States,M
2023,Data Scientist,Data Science and Research,USD,160000,160000,Senior,Full-time,Remote,United States,M
2023,Data Scientist,Data Science and Research,USD,255000,255000,Senior,Full-time,In-person,United States,M
2023,Data Scientist,Data Science and Research,USD,160000,160000,Senior,Full-time,In-person,United States,M
2023,Analytics Engineer,Leadership and Management,USD,116990,116990,Senior,Full-time,Remote,United States,M
2023,Analytics Engineer,Leadership and Management,USD,82920,82920,Senior,Full-time,Remote,United States,M
2023,Data Engineer,Data Engineering,USD,121000,121000,Senior,Full-time,In-person,United States,M
2023,Data Engineer,Data Engineering,USD,78000,78000,Senior,Full-time,In-person,United States,M
2023,Analytics Engineer,Leadership and Management,USD,159000,159000,Senior,Full-time,Remote,United States,M
2023,Analytics Engineer,Leadership and Management,USD,105000,105000,Senior,Full-time,Remote,United States,M
2023,Applied Scientist,Data Science and Research,USD,309400,309400,Senior,Full-time,In-person,United States,L
2023,Applied Scientist,Data Science and Research,USD,159100,159100,Senior,Full-time,In-person,United States,L
2023,Research Scientist,Data Science and Research,USD,155000,155000,Mid-level,Full-time,In-person,United States,M
2023,Research Scientist,Data Science and Research,USD,102000,102000,Mid-level,Full-time,In-person,United States,M
2023,Research Scientist,Data Science and Research,USD,374000,374000,Senior,Full-time,In-person,United States,M
2023,Research Scientist,Data Science and Research,USD,197500,197500,Senior,Full-time,In-person,United States,M
2023,Applied Scientist,Data Science and Research,USD,260000,260000,Senior,Full-time,In-person,United States,L
2023,Applied Scientist,Data Science and Research,USD,136000,136000,Senior,Full-time,In-person,United States,L
2023,Data Scientist,Data Science and Research,USD,240000,240000,Senior,Full-time,In-person,United States,M
2023,Data Scientist,Data Science and Research,USD,187000,187000,Senior,Full-time,In-person,United States,M
2023,Applied Scientist,Data Science and Research,USD,20000,20000,Mid-level,Full-time,Remote,United States,L
2023,Machine Learning Engineer,Machine Learning and AI,USD,210000,210000,Senior,Full-time,In-person,United States,M
2023,Machine Learning Engineer,Machine Learning and AI,USD,190000,190000,Senior,Full-time,In-person,United States,M
2023,Data Quality Analyst,Data Quality and Operations,USD,95000,95000,Mid-level,Full-time,In-person,United States,M
2023,Data Quality Analyst,Data Quality and Operations,USD,70000,70000,Mid-level,Full-time,In-person,United States,M
2023,Data Scientist,Data Science and Research,USD,195000,195000,Senior,Full-time,Remote,United States,M
2023,Data Scientist,Data Science and Research,USD,119000,119000,Senior,Full-time,Remote,United States,M
2023,Applied Scientist,Data Science and Research,USD,216000,216000,Senior,Full-time,In-person,United States,M
2023,Applied Scientist,Data Science and Research,USD,184000,184000,Senior,Full-time,In-person,United States,M
2023,Machine Learning Engineer,Machine Learning and AI,USD,200000,200000,Senior,Full-time,Remote,United States,M
2023,Machine Learning Engineer,Machine Learning and AI,USD,160000,160000,Senior,Full-time,Remote,United States,M
2023,Data Analyst,Data Analysis,USD,80000,80000,Senior,Full-time,In-person,United States,M
2023,Data Analyst,Data Analysis,USD,70000,70000,Senior,Full-time,In-person,United States,M
2023,Business Intelligence Engineer,BI and Visualization,USD,185000,185000,Senior,Full-time,In-person,United States,L
2023,Business Intelligence Engineer,BI and Visualization,USD,79600,79600,Senior,Full-time,In-person,United States,L
2023,Data Analyst,Data Analysis,GBP,60000,73824,Mid-level,Full-time,In-person,United Kingdom,M
2023,Data Analyst,Data Analysis,GBP,50000,61520,Mid-level,Full-time,In-person,United Kingdom,M
2023,Data Science Engineer,Data Science and Research,USD,266450,266450,Senior,Full-time,In-person,United States,M
2023,Data Science Engineer,Data Science and Research,USD,177700,177700,Senior,Full-time,In-person,United States,M
2023,Data Scientist,Data Science and Research,USD,245000,245000,Senior,Full-time,In-person,United States,M
2023,Data Scientist,Data Science and Research,USD,185000,185000,Senior,Full-time,In-person,United States,M
2023,Machine Learning Engineer,Machine Learning and AI,USD,247500,247500,Senior,Full-time,In-person,United States,M
2023,Machine Learning Engineer,Machine Learning and AI,USD,172200,172200,Senior,Full-time,In-person,United States,M
2023,Applied Scientist,Data Science and Research,USD,222200,222200,Senior,Full-time,In-person,United States,L
2023,Applied Scientist,Data Science and Research,USD,136000,136000,Senior,Full-time,In-person,United States,L
2023,Data Operations Specialist,Data Quality and Operations,USD,55720,55720,Senior,Full-time,Remote,United States,M
2023,Data Operations Specialist,Data Quality and Operations,USD,50700,50700,Senior,Full-time,Remote,United States,M
2021,Business Data Analyst,Data Analysis,USD,56000,56000,Mid-level,Part-time,Remote,United States,M
2023,Research Engineer,Data Science and Research,USD,370000,370000,Senior,Full-time,In-person,United States,M
2023,Research Engineer,Data Science and Research,USD,200000,200000,Senior,Full-time,In-person,United States,M
2023,Data Engineer,Data Engineering,USD,196000,196000,Senior,Full-time,In-person,United States,M
2023,Data Engineer,Data Engineering,USD,121000,121000,Senior,Full-time,In-person,United States,M
2023,Business Intelligence Engineer,BI and Visualization,USD,202800,202800,Senior,Full-time,In-person,United States,L
2023,Business Intelligence Engineer,BI and Visualization,USD,104300,104300,Senior,Full-time,In-person,United States,L
2023,Data Architect,Data Architecture and Modeling,USD,135000,135000,Mid-level,Full-time,In-person,United States,M
2023,Data Architect,Data Architecture and Modeling,USD,115000,115000,Mid-level,Full-time,In-person,United States,M
2023,Machine Learning Software Engineer,Machine Learning and AI,USD,302000,302000,Senior,Full-time,In-person,United States,M
2023,Machine Learning Software Engineer,Machine Learning and AI,USD,189000,189000,Senior,Full-time,In-person,United States,M
2023,Data Analyst,Data Analysis,USD,65000,65000,Mid-level,Full-time,Remote,United States,M
2023,Data Analyst,Data Analysis,USD,55000,55000,Mid-level,Full-time,Remote,United States,M
2023,Machine Learning Engineer,Machine Learning and AI,USD,220000,220000,Senior,Full-time,Remote,United States,M
2023,Machine Learning Engineer,Machine Learning and AI,USD,170000,170000,Senior,Full-time,Remote,United States,M
2023,Business Intelligence Engineer,BI and Visualization,USD,185000,185000,Senior,Full-time,In-person,United States,L
2023,Business Intelligence Engineer,BI and Visualization,USD,79600,79600,Senior,Full-time,In-person,United States,L
2023,Data Analyst,Data Analysis,USD,110000,110000,Senior,Full-time,Remote,United States,M
2023,Data Analyst,Data Analysis,USD,75000,75000,Senior,Full-time,Remote,United States,M
2023,BI Analyst,BI and Visualization,USD,150000,150000,Senior,Full-time,Remote,United States,M
2023,BI Analyst,BI and Visualization,USD,93000,93000,Senior,Full-time,Remote,United States,M
2022,Data Science Manager,Data Science and Research,USD,190000,190000,Senior,Full-time,Remote,United States,L
2023,Data Engineer,Data Engineering,PLN,200000,46565,Senior,Full-time,Remote,Poland,L
2023,Machine Learning Engineer,Machine Learning and AI,USD,204500,204500,Senior,Full-time,In-person,United States,M
2023,Machine Learning Engineer,Machine Learning and AI,USD,142200,142200,Senior,Full-time,In-person,United States,M
2023,Decision Scientist,Data Science and Research,USD,204500,204500,Senior,Full-time,In-person,United States,M
2023,Decision Scientist,Data Science and Research,USD,126400,126400,Senior,Full-time,In-person,United States,M
2023,Machine Learning Engineer,Machine Learning and AI,USD,216000,216000,Senior,Full-time,Remote,United States,M
2023,Machine Learning Engineer,Machine Learning and AI,USD,184000,184000,Senior,Full-time,Remote,United States,M
2023,Data Analyst,Data Analysis,USD,139600,139600,Senior,Full-time,In-person,United States,M
2023,Data Analyst,Data Analysis,USD,85700,85700,Senior,Full-time,In-person,United States,M
2023,Data Science Consultant,Data Science and Research,USD,100000,100000,Mid-level,Full-time,Remote,United States,M
2023,Data Scientist,Data Science and Research,USD,128750,128750,Mid-level,Full-time,In-person,United States,M
2023,Data Scientist,Data Science and Research,USD,79350,79350,Mid-level,Full-time,In-person,United States,M
2023,Data Manager,Leadership and Management,GBP,60000,73824,Mid-level,Full-time,In-person,United Kingdom,M
2023,Data Manager,Leadership and Management,GBP,55000,67672,Mid-level,Full-time,In-person,United Kingdom,M
2023,Data Scientist,Data Science and Research,USD,185900,185900,Senior,Full-time,In-person,United States,M
2023,Data Scientist,Data Science and Research,USD,129300,129300,Senior,Full-time,In-person,United States,M
2023,Analytics Engineer,Leadership and Management,USD,174000,174000,Senior,Full-time,Remote,United States,M
2023,Analytics Engineer,Leadership and Management,USD,134000,134000,Senior,Full-time,Remote,United States,M
2023,Research Engineer,Data Science and Research,USD,155000,155000,Mid-level,Full-time,In-person,United States,M
2023,Research Engineer,Data Science and Research,USD,125000,125000,Mid-level,Full-time,In-person,United States,M
2023,Business Intelligence Engineer,BI and Visualization,USD,185000,185000,Senior,Full-time,In-person,United States,L
